"Pickup_DateTime","DropOff_datetime","PUlocationID","DOlocationID","SR_Flag","Dispatching_base_number","Dispatching_base_num"
"2018-01-03 16:57:23","2018-01-03 17:21:31","95","180","","B02883",""
"2018-01-03 16:03:03","2018-01-03 16:17:08","148","87","","B02883",""
"2018-01-03 16:28:05","2018-01-03 16:58:33","261","161","","B02883",""
"2018-01-03 16:08:50","2018-01-03 16:47:42","188","54","1","B02883",""
"2018-01-03 16:19:15","2018-01-03 16:30:32","55","21","","B02883",""
"2018-01-03 16:36:01","2018-01-03 16:53:41","11","210","1","B02883",""
"2018-01-03 16:45:38","2018-01-03 17:25:58","29","39","1","B02883",""
"2018-01-03 16:57:26","2018-01-03 17:06:59","91","39","1","B02887",""
"2018-01-03 16:58:33","2018-01-03 17:28:01","91","72","1","B02887",""
"2018-01-03 16:11:20","2018-01-03 16:33:10","112","7","1","B02887",""
"2018-01-03 16:27:14","2018-01-03 16:50:39","146","138","1","B02887",""
"2018-01-03 16:27:16","2018-01-03 16:40:05","249","209","","B02887",""
"2018-01-03 16:49:51","2018-01-03 17:11:42","87","49","","B02887",""
"2018-01-03 16:41:23","2018-01-03 16:55:43","257","181","","B02887",""
"2018-01-03 16:33:14","2018-01-03 17:29:58","76","65","1","B02887",""
"2018-01-03 16:44:14","2018-01-03 17:00:05","35","61","1","B02887",""
"2018-01-03 16:07:20","2018-01-03 16:20:27","227","26","1","B02887",""
"2018-01-03 16:31:16","2018-01-03 16:41:19","22","26","","B02887",""
"2018-01-03 16:07:45","2018-01-03 16:58:26","65","63","1","B02883",""
"2018-01-03 16:12:04","2018-01-03 16:37:35","97","37","1","B02883",""
"2018-01-03 16:07:15","2018-01-03 16:13:01","231","13","","B02883",""
"2018-01-03 16:21:09","2018-01-03 16:33:49","231","234","","B02883",""
"2018-01-03 16:35:52","2018-01-03 16:48:04","234","161","","B02883",""
"2018-01-03 16:44:12","2018-01-03 17:10:16","218","203","","B02883",""
"2018-01-03 16:08:13","2018-01-03 16:42:20","41","138","","B02883",""
"2018-01-03 16:42:50","2018-01-03 16:57:16","258","76","1","B02883",""
"2018-01-03 16:30:49","2018-01-03 16:53:55","231","162","","B02883",""
"2018-01-03 16:28:16","2018-01-03 17:26:04","129","132","","B02883",""
"2018-01-03 16:58:20","2018-01-03 18:16:45","237","188","","B02883",""
"2018-01-03 16:47:07","2018-01-03 17:24:17","26","26","1","B02887",""
"2018-01-03 16:18:27","2018-01-03 16:21:35","49","49","","B02887",""
"2018-01-03 16:26:50","2018-01-03 16:34:40","49","17","","B02887",""
"2018-01-03 16:06:10","2018-01-03 16:37:26","186","151","","B02887",""
"2018-01-03 16:44:02","2018-01-03 17:29:09","151","167","1","B02887",""
"2018-01-03 16:58:28","2018-01-03 17:16:09","42","69","1","B02887",""
"2018-01-03 16:16:34","2018-01-03 16:37:42","126","235","","B02887",""
"2018-01-03 16:49:55","2018-01-03 17:01:40","235","120","","B02887",""
"2018-01-03 16:58:27","2018-01-03 17:13:47","31","182","","B02887",""
"2018-01-03 16:31:28","2018-01-03 17:06:51","216","188","1","B02887",""
"2018-01-03 16:52:15","2018-01-03 17:41:01","35","25","1","B02887",""
"2018-01-03 16:09:03","2018-01-03 16:27:40","223","140","","B02883",""
"2018-01-03 16:22:16","2018-01-03 16:31:36","255","80","","B02883",""
"2018-01-03 16:08:08","2018-01-03 17:05:20","132","118","","B02883",""
"2018-01-03 16:27:03","2018-01-03 16:55:30","75","244","","B02883",""
"2018-01-03 16:51:49","2018-01-03 17:54:06","132","265","","B02883",""
"2018-01-03 16:49:33","2018-01-03 17:11:03","149","89","","B02883",""
"2018-01-03 16:29:36","2018-01-03 16:35:27","234","246","","B02883",""
"2018-01-03 16:16:53","2018-01-03 17:23:21","130","65","","B02883",""
"2018-01-03 16:50:28","2018-01-03 18:03:09","132","142","","B02883",""
"2018-01-03 16:11:22","2018-01-03 16:41:29","189","52","1","B02883",""
"2018-01-03 16:23:58","2018-01-03 16:52:01","25","33","1","B02883",""
"2018-01-03 16:39:23","2018-01-03 17:19:48","164","88","1","B02887",""
"2018-01-03 16:48:24","2018-01-03 17:07:44","137","45","1","B02887",""
"2018-01-03 16:05:03","2018-01-03 16:22:28","244","235","1","B02887",""
"2018-01-03 16:06:31","2018-01-03 16:49:54","244","248","1","B02887",""
"2018-01-03 16:26:31","2018-01-03 16:59:13","235","213","1","B02887",""
"2018-01-03 16:14:09","2018-01-03 16:33:27","159","169","","B02887",""
"2018-01-03 16:42:18","2018-01-03 16:48:33","169","169","","B02887",""
"2018-01-03 16:39:49","2018-01-03 16:51:22","263","151","","B02887",""
"2018-01-03 16:55:57","2018-01-03 17:01:48","238","239","","B02887",""
"2018-01-03 16:52:27","2018-01-03 17:34:08","244","185","","B02887",""
"2018-01-03 16:30:21","2018-01-03 17:00:53","198","138","","B02887",""
"2018-01-03 16:00:16","2018-01-03 16:08:15","47","247","1","B02877",""
"2018-01-03 16:09:11","2018-01-03 16:28:32","247","127","","B02877",""
"2018-01-03 16:31:31","2018-01-03 16:47:17","127","151","","B02877",""
"2018-01-03 16:46:19","2018-01-03 17:55:32","132","164","","B02877",""
"2018-01-03 16:19:57","2018-01-03 17:13:47","173","265","","B02877",""
"2018-01-03 16:04:22","2018-01-03 16:12:20","97","25","","B02877",""
"2018-01-03 16:54:42","2018-01-03 17:21:23","178","26","","B02877",""
"2018-01-03 16:32:25","2018-01-03 16:45:24","129","173","","B02877",""
"2018-01-03 16:58:37","2018-01-03 17:30:47","173","36","","B02877",""
"2018-01-03 16:43:21","2018-01-03 17:15:08","132","210","","B02877",""
"2018-01-03 16:06:47","2018-01-03 16:12:55","229","237","","B02877",""
"2018-01-03 16:46:20","2018-01-03 17:04:00","229","142","","B02888",""
"2018-01-03 16:04:51","2018-01-03 16:21:49","239","230","","B02888",""
"2018-01-03 16:26:31","2018-01-03 16:40:17","230","100","","B02888",""
"2018-01-03 16:52:48","2018-01-03 16:59:56","90","107","","B02888",""
"2018-01-03 17:00:49","2018-01-03 17:11:33","161","237","","B02682",""
"2018-01-03 17:18:15","2018-01-03 17:55:44","77","188","1","B02682",""
"2018-01-03 17:30:34","2018-01-03 18:26:02","228","37","1","B02682",""
"2018-01-03 17:39:25","2018-01-03 18:20:35","26","225","1","B02682",""
"2018-01-03 17:48:06","2018-01-03 17:58:19","245","221","","B02682",""
"2018-01-03 17:01:12","2018-01-03 17:04:58","213","250","","B02682",""
"2018-01-03 17:07:28","2018-01-03 17:15:51","213","126","","B02682",""
"2018-01-03 17:22:00","2018-01-03 18:08:00","196","45","","B02682",""
"2018-01-03 17:12:15","2018-01-03 17:24:18","32","265","","B02682",""
"2018-01-03 17:51:38","2018-01-03 18:04:27","18","174","","B02682",""
"2018-01-03 17:48:43","2018-01-03 17:59:35","100","249","","B02682",""
"2018-01-03 17:48:07","2018-01-03 18:15:31","143","79","","B02682",""
"2018-01-03 17:12:34","2018-01-03 17:30:58","238","100","","B02512",""
"2018-01-03 17:04:44","2018-01-03 17:19:15","262","239","","B02512",""
"2018-01-03 17:56:42","2018-01-03 18:17:00","161","107","","B02512",""
"2018-01-03 17:20:46","2018-01-03 17:51:59","225","231","1","B02512",""
"2018-01-03 17:27:08","2018-01-03 18:07:36","225","246","1","B02512",""
"2018-01-03 17:56:47","2018-01-03 18:20:45","211","48","1","B02512",""
"2018-01-03 17:41:29","2018-01-03 18:30:29","162","190","","B02512",""
"2018-01-03 17:03:43","2018-01-03 18:04:26","132","265","","B02512",""
"2018-01-03 17:18:26","2018-01-03 17:34:55","236","140","","B02512",""
"2018-01-03 17:02:18","2018-01-03 17:15:22","161","186","","B02512",""
"2018-01-03 17:51:19","2018-01-03 18:00:07","246","113","","B02512",""
"2018-01-03 17:28:01","2018-01-03 18:55:37","233","265","","B02682",""
"2018-01-03 17:06:14","2018-01-03 17:44:30","82","37","1","B02682",""
"2018-01-03 17:24:37","2018-01-03 17:35:43","157","80","1","B02682",""
"2018-01-03 17:52:15","2018-01-03 18:00:58","80","112","","B02682",""
"2018-01-03 17:19:32","2018-01-03 17:46:35","76","76","1","B02682",""
"2018-01-03 17:32:10","2018-01-03 17:53:54","76","76","1","B02682",""
"2018-01-03 17:52:50","2018-01-03 18:05:18","76","76","1","B02682",""
"2018-01-03 17:58:04","2018-01-03 18:07:39","63","124","1","B02682",""
"2018-01-03 17:06:34","2018-01-03 17:25:14","13","68","","B02682",""
"2018-01-03 17:43:39","2018-01-03 17:49:46","90","234","","B02682",""
"2018-01-03 17:55:06","2018-01-03 18:01:06","234","249","","B02682",""
"2018-01-03 17:59:59","2018-01-03 18:09:00","246","234","","B02682",""
"2018-01-03 17:46:28","2018-01-03 18:10:51","186","13","","B02682",""
"2018-01-03 17:21:56","2018-01-03 17:53:50","97","140","","B02682",""
"2018-01-03 17:55:45","2018-01-03 18:17:51","140","151","","B02682",""
"2018-01-03 17:51:15","2018-01-03 18:54:02","71","236","","B02682",""
"2018-01-03 17:12:37","2018-01-03 17:24:49","90","48","","B02682",""
"2018-01-03 17:29:26","2018-01-03 18:05:33","230","138","","B02682",""
"2018-01-03 17:20:04","2018-01-03 17:45:16","231","52","","B02682",""
"2018-01-03 17:32:17","2018-01-03 17:44:55","237","229","","B02682",""
"2018-01-03 17:48:01","2018-01-03 18:00:14","229","43","","B02682",""
"2018-01-03 17:02:23","2018-01-03 17:10:22","108","21","","B02682",""
"2018-01-03 17:22:57","2018-01-03 17:41:29","162","262","","B02682",""
"2018-01-03 17:59:23","2018-01-03 18:10:08","262","236","","B02682",""
"2018-01-03 17:42:48","2018-01-03 17:46:56","20","18","","B02682",""
"2018-01-03 17:11:04","2018-01-03 17:33:30","94","248","","B02682",""
"2018-01-03 17:04:48","2018-01-03 17:27:57","3","235","","B02682",""
"2018-01-03 17:31:59","2018-01-03 17:39:06","235","235","","B02682",""
"2018-01-03 17:19:44","2018-01-03 17:41:29","87","181","","B02682",""
"2018-01-03 17:10:53","2018-01-03 17:40:42","149","11","1","B02682",""
"2018-01-03 17:13:23","2018-01-03 17:32:15","123","22","1","B02682",""
"2018-01-03 17:45:14","2018-01-03 17:53:49","11","14","","B02682",""
"2018-01-03 17:59:31","2018-01-03 18:19:32","148","255","","B02682",""
"2018-01-03 17:02:20","2018-01-03 17:48:45","210","10","","B02682",""
"2018-01-03 17:46:17","2018-01-03 18:04:23","231","186","","B02682",""
"2018-01-03 17:54:47","2018-01-03 17:58:56","82","129","","B02682",""
"2018-01-03 17:12:56","2018-01-03 17:30:38","32","3","1","B02682",""
"2018-01-03 17:20:36","2018-01-03 17:26:33","18","18","","B02682",""
"2018-01-03 17:33:04","2018-01-03 17:39:53","18","241","","B02682",""
"2018-01-03 17:43:53","2018-01-03 17:51:42","241","240","","B02682",""
"2018-01-03 17:29:51","2018-01-03 17:52:06","190","255","","B02682",""
"2018-01-03 17:10:15","2018-01-03 17:57:54","229","244","","B02682",""
"2018-01-03 17:17:43","2018-01-03 17:52:34","138","186","","B02682",""
"2018-01-03 17:56:43","2018-01-03 18:32:47","234","97","","B02682",""
"2018-01-03 17:02:25","2018-01-03 17:22:25","142","42","","B02512",""
"2018-01-03 17:44:20","2018-01-03 18:09:37","164","87","","B02512",""
"2018-01-03 17:08:48","2018-01-03 17:40:13","230","265","","B02512",""
"2018-01-03 17:25:25","2018-01-03 17:41:28","246","79","","B02512",""
"2018-01-03 17:58:29","2018-01-03 18:10:08","246","239","","B02512",""
"2018-01-03 17:13:36","2018-01-03 17:44:27","255","163","","B02512",""
"2018-01-03 17:48:37","2018-01-03 18:10:50","163","246","","B02512",""
"2018-01-03 17:46:57","2018-01-03 17:57:21","144","170","","B02512",""
"2018-01-03 17:32:35","2018-01-03 19:01:09","158","132","","B02512",""
"2018-01-03 17:43:24","2018-01-03 17:49:30","90","234","","B02512",""
"2018-01-03 17:39:53","2018-01-03 17:54:02","170","114","","B02512",""
"2018-01-03 17:14:27","2018-01-03 17:36:24","107","48","","B02682",""
"2018-01-03 17:33:20","2018-01-03 17:44:33","261","158","","B02682",""
"2018-01-03 17:47:03","2018-01-03 18:09:32","158","231","1","B02682",""
"2018-01-03 17:47:09","2018-01-03 17:55:48","158","249","1","B02682",""
"2018-01-03 17:36:13","2018-01-03 17:46:04","87","231","","B02682",""
"2018-01-03 17:54:33","2018-01-03 18:16:39","13","144","1","B02682",""
"2018-01-03 17:57:46","2018-01-03 18:16:33","231","144","1","B02682",""
"2018-01-03 17:28:39","2018-01-03 17:40:48","161","170","","B02682",""
"2018-01-03 17:45:00","2018-01-03 18:30:00","","","","B02686",""
"2018-01-03 17:00:00","2018-01-03 18:16:18","","","","B02687",""
"2018-01-03 17:00:00","2018-01-03 17:13:18","","","","B02687",""
"2018-01-03 17:17:47","2018-01-03 17:35:17","50","114","","B02682",""
"2018-01-03 17:28:25","2018-01-03 17:36:55","148","79","","B02682",""
"2018-01-03 17:41:22","2018-01-03 17:51:14","79","114","","B02682",""
"2018-01-03 17:40:03","2018-01-03 17:50:34","90","79","","B02682",""
"2018-01-03 17:24:09","2018-01-03 17:40:15","123","165","","B02682",""
"2018-01-03 17:31:48","2018-01-03 18:10:16","169","185","","B02682",""
"2018-01-03 17:10:51","2018-01-03 17:59:31","188","39","1","B02682",""
"2018-01-03 17:24:31","2018-01-03 17:43:32","188","72","1","B02682",""
"2018-01-03 17:31:37","2018-01-03 17:42:33","82","82","","B02682",""
"2018-01-03 17:46:28","2018-01-03 18:38:15","56","216","","B02682",""
"2018-01-03 17:03:37","2018-01-03 17:10:59","22","21","","B02682",""
"2018-01-03 17:23:57","2018-01-03 18:47:14","21","135","","B02682",""
"2018-01-03 17:22:17","2018-01-03 17:51:11","35","39","1","B02682",""
"2018-01-03 17:43:02","2018-01-03 17:47:31","39","39","1","B02682",""
"2018-01-03 17:53:23","2018-01-03 18:01:23","39","39","","B02682",""
"2018-01-03 17:26:35","2018-01-03 17:29:58","21","21","","B02682",""
"2018-01-03 17:34:50","2018-01-03 18:04:16","21","71","","B02682",""
"2018-01-03 17:02:52","2018-01-03 17:21:30","233","142","","B02682",""
"2018-01-03 17:36:06","2018-01-03 17:45:02","239","236","","B02682",""
"2018-01-03 17:51:04","2018-01-03 18:07:25","236","137","","B02682",""
"2018-01-03 17:01:37","2018-01-03 17:18:04","36","37","","B02682",""
"2018-01-03 17:21:24","2018-01-03 17:54:33","26","26","","B02682",""
"2018-01-03 17:54:46","2018-01-03 18:16:50","230","142","","B02512",""
"2018-01-03 17:25:23","2018-01-03 18:43:38","237","132","","B02512",""
"2018-01-03 17:51:07","2018-01-03 18:05:30","161","164","","B02512",""
"2018-01-03 17:38:27","2018-01-03 17:52:19","209","211","","B02512",""
"2018-01-03 17:25:23","2018-01-03 18:02:54","43","231","","B02512",""
"2018-01-03 17:18:59","2018-01-03 17:49:46","37","145","","B02512",""
"2018-01-03 17:24:52","2018-01-03 17:47:18","261","144","","B02512",""
"2018-01-03 17:00:52","2018-01-03 17:30:52","211","237","","B02512",""
"2018-01-03 17:43:30","2018-01-03 19:27:20","237","1","","B02512",""
"2018-01-03 17:28:14","2018-01-03 17:45:12","13","261","","B02512",""
"2018-01-03 17:01:01","2018-01-03 17:31:41","145","80","","B02512",""
"2018-01-03 17:23:55","2018-01-03 17:26:59","","265","","B02688",""
"2018-01-03 17:33:16","2018-01-03 17:36:20","","265","","B02688",""
"2018-01-03 17:54:27","2018-01-03 17:57:42","","265","","B02688",""
"2018-01-03 17:23:45","2018-01-03 17:32:14","","265","","B02688",""
"2018-01-03 17:58:28","2018-01-03 18:08:30","","265","","B02688",""
"2018-01-03 17:32:08","2018-01-03 17:38:39","","265","","B02688",""
"2018-01-03 17:34:41","2018-01-03 17:41:35","","265","","B02688",""
"2018-01-03 17:47:41","2018-01-03 17:59:45","","265","","B02688",""
"2018-01-03 17:14:44","2018-01-03 17:37:08","","265","","B02688",""
"2018-01-03 17:44:09","2018-01-03 17:47:13","","265","","B02688",""
"2018-01-03 17:56:41","2018-01-03 18:12:24","","265","","B02688",""
"2018-01-03 17:37:23","2018-01-03 18:06:13","37","225","","B02512",""
"2018-01-03 17:00:54","2018-01-03 17:04:29","226","226","","B02512",""
"2018-01-03 17:37:12","2018-01-03 17:44:06","162","140","","B02512",""
"2018-01-03 17:59:16","2018-01-03 18:05:31","233","233","","B02512",""
"2018-01-03 17:47:30","2018-01-03 18:09:55","43","230","","B02512",""
"2018-01-03 17:23:56","2018-01-03 17:43:25","206","245","","B02517         ",""
"2018-01-03 17:17:39","2018-01-03 17:42:33","221","221","","B02517         ",""
"2018-01-03 17:00:00","2018-01-18 22:21:00","","","","B02521",""
"2018-01-03 17:01:00","2018-01-18 20:51:00","","","","B02521",""
"2018-01-03 17:49:00","2018-01-18 22:22:00","","","","B02521",""
"2018-01-03 17:54:00","2018-01-18 22:40:00","","","","B02521",""
"2018-01-03 17:54:44","2018-01-03 18:40:14","26","61","1","B02682",""
"2018-01-03 17:35:30","2018-01-03 17:55:43","65","33","","B02682",""
"2018-01-03 17:59:07","2018-01-03 18:07:14","33","40","","B02682",""
"2018-01-03 17:25:53","2018-01-03 17:45:09","135","95","1","B02682",""
"2018-01-03 17:36:38","2018-01-03 18:03:38","95","56","1","B02682",""
"2018-01-03 17:04:56","2018-01-03 17:28:35","185","47","","B02682",""
"2018-01-03 17:35:04","2018-01-03 17:59:28","169","41","","B02682",""
"2018-01-03 17:46:20","2018-01-03 18:25:59","138","208","","B02682",""
"2018-01-03 17:23:50","2018-01-03 17:33:12","60","167","","B02682",""
"2018-01-03 17:39:51","2018-01-03 17:49:34","47","247","","B02682",""
"2018-01-03 17:53:05","2018-01-03 18:28:24","247","250","1","B02682",""
"2018-01-03 17:56:00","2018-01-18 22:22:00","","","","B02521",""
"2018-01-03 17:11:00","2018-01-22 03:00:00","","","","B02521",""
"2018-01-03 17:21:00","2018-01-18 17:05:00","","","","B02521",""
"2018-01-03 17:38:00","2018-01-18 21:37:00","","","","B02521",""
"2018-01-03 17:50:00","2018-01-18 21:37:00","","","","B02521",""
"2018-01-03 17:31:00","2018-01-24 12:57:00","","","","B02521",""
"2018-01-03 17:21:00","2018-01-09 13:41:00","","","","B02521",""
"2018-01-03 17:37:00","2018-01-09 13:15:00","","","","B02521",""
"2018-01-03 17:47:00","2018-01-09 14:20:00","","","","B02521",""
"2018-01-03 17:53:00","2018-01-09 14:04:00","","","","B02521",""
"2018-01-03 17:59:00","2018-01-09 13:58:00","","","","B02521",""
"2018-01-03 17:30:00","2018-01-03 21:34:00","","","","B02522",""
"2018-01-03 17:00:00","2018-01-03 18:43:00","","","","B02522",""
"2018-01-03 17:56:39","2018-01-03 18:11:35","92","192","","B02682",""
"2018-01-03 17:17:00","2018-01-03 17:38:24","68","144","1","B02682",""
"2018-01-03 17:27:41","2018-01-03 17:33:13","125","144","1","B02682",""
"2018-01-03 17:02:53","2018-01-03 17:35:24","130","205","1","B02682",""
"2018-01-03 17:07:30","2018-01-03 17:24:40","130","218","1","B02682",""
"2018-01-03 17:26:30","2018-01-03 17:49:36","92","98","","B02682",""
"2018-01-03 17:54:32","2018-01-03 18:27:39","98","258","","B02682",""
"2018-01-03 17:22:02","2018-01-03 17:28:28","232","148","","B02682",""
"2018-01-03 17:00:18","2018-01-03 17:50:42","65","89","1","B02682",""
"2018-01-03 17:34:08","2018-01-03 17:42:33","188","85","1","B02682",""
"2018-01-03 17:13:06","2018-01-03 17:52:49","244","94","","B02682",""
"2018-01-03 17:41:09","2018-01-03 17:53:12","","265","","B02688",""
"2018-01-03 17:30:00","2018-01-03 18:30:00","","","","B02695",""
"2018-01-03 17:15:22","2018-01-03 18:13:25","","265","","B02699",""
"2018-01-03 17:10:44","2018-01-03 18:43:17","","265","","B02699",""
"2018-01-03 17:15:00","2018-01-03 17:40:00","","","","B02702",""
"2018-01-03 17:37:11","2018-01-03 18:01:39","","265","","B02707",""
"2018-01-03 17:16:32","2018-01-03 17:45:09","","265","","B02707",""
"2018-01-03 17:15:51","2018-01-03 17:47:24","","","","B02709",""
"2018-01-03 17:52:00","2018-01-03 18:09:29","","","","B02709",""
"2018-01-03 17:15:00","2018-01-03 18:09:43","100","265","","B02715",""
"2018-01-03 17:00:00","2018-01-03 18:06:56","90","1","","B02715",""
"2018-01-03 17:50:00","2018-01-03 19:47:00","","","","B02522",""
"2018-01-03 17:00:00","2018-01-03 17:58:00","","","","B02522",""
"2018-01-03 17:04:00","2018-01-03 21:38:00","","","","B02525",""
"2018-01-03 17:27:00","2018-01-03 17:51:00","265","265","","B02531",""
"2018-01-03 17:45:00","2018-01-03 18:45:00","265","265","","B02531",""
"2018-01-03 17:55:00","2018-01-03 18:35:00","265","265","","B02531",""
"2018-01-03 17:00:00","2018-01-03 17:04:00","265","265","","B02532",""
"2018-01-03 17:47:48","2018-01-03 17:55:47","","265","","B02534",""
"2018-01-03 17:14:25","2018-01-03 17:16:37","","265","","B02534",""
"2018-01-03 17:27:50","2018-01-03 17:29:53","","265","","B02534",""
"2018-01-03 17:55:35","2018-01-03 18:28:19","169","213","","B02682",""
"2018-01-03 17:17:26","2018-01-03 17:30:09","3","212","","B02682",""
"2018-01-03 17:35:23","2018-01-03 17:46:28","248","182","","B02682",""
"2018-01-03 17:22:39","2018-01-03 17:40:03","249","164","","B02682",""
"2018-01-03 17:28:36","2018-01-03 17:43:24","48","230","","B02682",""
"2018-01-03 17:59:32","2018-01-03 18:14:12","161","141","","B02682",""
"2018-01-03 17:16:53","2018-01-03 17:31:19","55","210","","B02682",""
"2018-01-03 17:49:32","2018-01-03 18:39:03","165","36","","B02682",""
"2018-01-03 17:15:51","2018-01-03 17:38:32","130","135","","B02682",""
"2018-01-03 17:51:13","2018-01-03 18:24:45","135","162","","B02682",""
"2018-01-03 17:22:07","2018-01-03 17:36:06","233","107","","B02682",""
"2018-01-03 17:00:00","2018-01-03 18:14:06","239","132","","B02715",""
"2018-01-03 17:49:00","2018-01-03 19:15:37","1","257","","B02715",""
"2018-01-03 17:30:00","2018-01-03 18:49:41","239","132","","B02715",""
"2018-01-03 17:45:00","2018-01-03 18:10:07","161","230","","B02715",""
"2018-01-03 17:23:00","2018-01-03 19:05:47","132","142","","B02715",""
"2018-01-03 17:09:00","2018-01-03 19:20:35","132","265","","B02715",""
"2018-01-03 17:00:00","2018-01-03 17:03:22","162","186","","B02715",""
"2018-01-03 17:44:11","2018-01-03 17:54:19","170","137","","B02715",""
"2018-01-03 17:23:00","2018-01-03 19:16:24","132","265","","B02715",""
"2018-01-03 17:15:00","2018-01-03 18:41:59","161","265","","B02715",""
"2018-01-03 17:55:19","2018-01-03 18:00:54","79","107","","B02682",""
"2018-01-03 17:43:27","2018-01-03 17:55:05","188","62","","B02682",""
"2018-01-03 17:37:38","2018-01-03 17:44:36","63","63","","B02682",""
"2018-01-03 17:52:29","2018-01-03 18:30:24","63","219","1","B02682",""
"2018-01-03 17:59:13","2018-01-03 18:12:17","76","258","1","B02682",""
"2018-01-03 17:24:15","2018-01-03 18:18:38","181","39","1","B02682",""
"2018-01-03 17:28:55","2018-01-03 17:55:47","181","177","1","B02682",""
"2018-01-03 17:05:35","2018-01-03 17:46:51","168","3","","B02682",""
"2018-01-03 17:55:42","2018-01-03 18:28:01","3","247","","B02682",""
"2018-01-03 17:24:35","2018-01-03 18:01:39","168","60","","B02682",""
"2018-01-03 17:53:30","2018-01-03 18:03:06","77","39","","B02682",""
"2018-01-03 17:30:00","2018-01-03 17:43:43","161","163","","B02715",""
"2018-01-03 17:30:00","2018-01-03 18:53:24","265","132","","B02715",""
"2018-01-03 17:57:00","2018-01-03 19:34:08","1","162","","B02715",""
"2018-01-03 17:05:00","2018-01-03 17:34:00","170","265","","B02715",""
"2018-01-03 17:35:00","2018-01-03 18:19:25","243","257","","B02715",""
"2018-01-03 17:53:00","2018-01-03 18:32:25","132","97","","B02715",""
"2018-01-03 17:00:00","2018-01-03 17:21:19","229","229","","B02715",""
"2018-01-03 17:20:00","2018-01-03 18:20:53","132","162","","B02715",""
"2018-01-03 17:45:00","2018-01-03 19:21:32","113","132","","B02715",""
"2018-01-03 17:15:00","2018-01-03 18:30:11","100","124","","B02715",""
"2018-01-03 17:41:13","2018-01-03 18:03:49","","265","","B02534",""
"2018-01-03 17:09:07","2018-01-03 17:22:19","","265","","B02534",""
"2018-01-03 17:18:27","2018-01-03 17:33:15","","265","","B02537",""
"2018-01-03 17:54:01","2018-01-03 18:13:16","","265","","B02537",""
"2018-01-03 17:17:18","2018-01-03 18:15:53","","265","","B02537",""
"2018-01-03 17:33:51","2018-01-03 17:34:06","","265","","B02537",""
"2018-01-03 17:47:06","2018-01-03 17:47:14","","265","","B02537",""
"2018-01-03 17:52:58","2018-01-03 17:53:05","","265","","B02537",""
"2018-01-03 17:41:42","2018-01-03 18:09:14","","265","","B02537",""
"2018-01-03 17:25:28","2018-01-03 17:30:46","","265","","B02537",""
"2018-01-03 17:55:00","2018-01-03 17:58:41","","265","","B02537",""
"2018-01-03 17:45:00","2018-01-03 18:54:47","80","1","","B02715",""
"2018-01-03 17:49:00","2018-01-03 20:21:15","1","265","","B02715",""
"2018-01-03 17:37:00","2018-01-03 18:53:40","132","100","","B02715",""
"2018-01-03 17:20:00","2018-01-03 19:04:04","132","79","","B02715",""
"2018-01-03 17:30:00","2018-01-03 18:39:01","265","132","","B02715",""
"2018-01-03 17:15:00","2018-01-03 18:08:02","223","66","","B02715",""
"2018-01-03 17:00:00","2018-01-03 17:51:38","265","211","","B02715",""
"2018-01-03 17:45:00","2018-01-03 18:53:13","125","1","","B02715",""
"2018-01-03 17:56:33","2018-01-03 18:00:59","","265","","B02717",""
"2018-01-03 17:16:14","2018-01-03 17:21:10","","265","","B02717",""
"2018-01-03 17:00:36","2018-01-03 18:04:33","228","244","","B02682",""
"2018-01-03 17:57:30","2018-01-03 18:30:44","42","20","","B02682",""
"2018-01-03 17:24:43","2018-01-03 17:36:29","113","148","1","B02682",""
"2018-01-03 17:26:14","2018-01-03 17:52:57","113","80","1","B02682",""
"2018-01-03 17:53:47","2018-01-03 18:04:01","80","112","","B02682",""
"2018-01-03 17:53:11","2018-01-03 18:35:52","195","82","","B02682",""
"2018-01-03 17:01:01","2018-01-03 17:16:50","87","90","","B02682",""
"2018-01-03 17:19:44","2018-01-03 17:40:08","90","148","1","B02682",""
"2018-01-03 17:27:37","2018-01-03 17:35:12","113","148","1","B02682",""
"2018-01-03 17:40:34","2018-01-03 17:55:21","211","68","","B02682",""
"2018-01-03 17:58:22","2018-01-03 18:08:41","68","113","","B02682",""
"2018-01-03 17:24:21","2018-01-03 17:52:49","","265","","B02717",""
"2018-01-03 17:44:26","2018-01-03 17:53:01","","265","","B02719",""
"2018-01-03 17:27:18","2018-01-03 17:30:44","","265","","B02719",""
"2018-01-03 17:19:27","2018-01-03 18:13:20","","265","","B02719",""
"2018-01-03 17:37:19","2018-01-03 17:49:08","","265","","B02719",""
"2018-01-03 17:51:59","2018-01-03 18:09:28","","265","","B02719",""
"2018-01-03 17:42:50","2018-01-03 17:59:21","","265","","B02719",""
"2018-01-03 17:58:32","2018-01-03 18:00:26","","265","","B02719",""
"2018-01-03 17:00:00","2018-01-03 18:06:00","265","265","","B02725",""
"2018-01-03 17:55:00","2018-01-03 18:29:00","265","265","","B02725",""
"2018-01-03 17:48:38","2018-01-03 18:05:44","247","244","","B02682",""
"2018-01-03 17:32:14","2018-01-03 17:50:27","158","144","","B02682",""
"2018-01-03 17:53:10","2018-01-03 18:19:23","79","143","1","B02682",""
"2018-01-03 17:32:45","2018-01-03 17:39:17","131","121","","B02682",""
"2018-01-03 17:47:14","2018-01-03 18:06:11","121","95","","B02682",""
"2018-01-03 17:04:00","2018-01-03 17:22:37","","265","","B01146",""
